,Gene,Metabolite,Direction
1139,Solyc10g085830.2,pme0371,+
1142,Solyc11g006130.2,pme0371,+
1143,Solyc11g006750.1,pme0371,+
1144,Solyc11g007780.2,pme0371,+
1145,Solyc11g007850.2,pme0371,+
1146,Solyc11g008380.2,pme0371,+
1148,Solyc11g010710.2,pme0371,+
1149,Solyc11g011300.2,pme0371,+
1150,Solyc11g011420.2,pme0371,+
1153,Solyc11g013370.2,pme0371,+
1154,Solyc11g013480.2,pme0371,+
1155,Solyc11g013820.2,pme0371,+
1156,Solyc11g013830.2,pme0371,+
1161,Solyc11g056637.1,pme0371,+
1164,Solyc11g065920.2,pme0371,+
1165,Solyc11g067070.1,pme0371,+
1166,Solyc11g067075.1,pme0371,+
1167,Solyc11g067255.1,pme0371,+
1173,Solyc11g073140.2,pme0371,+
1174,Solyc11g073150.1,pme0371,+
1175,Solyc12g007180.2,pme0371,+
1177,Solyc12g017280.2,pme0371,+
1178,Solyc12g021310.2,pme0371,+
1180,Solyc12g042060.2,pme0371,+
1182,Solyc12g049270.2,pme0371,+
1187,Solyc12g056630.2,pme0371,+
1188,Solyc12g089000.2,pme0371,+
1189,Solyc12g089340.2,pme0371,+
1191,Solyc12g096070.2,pme0371,+
1193,Solyc12g098830.2,pme0371,+
1194,Solyc00g009140.3,pme1201,+
1195,Solyc00g144470.1,pme1201,+
1196,Solyc01g005290.3,pme1201,+
1197,Solyc01g005295.1,pme1201,+
1200,Solyc01g006540.3,pme1201,+
1202,Solyc01g058230.1,pme1201,+
1205,Solyc01g067080.3,pme1201,+
1206,Solyc01g079860.3,pme1201,+
1207,Solyc01g080930.3,pme1201,+
1210,Solyc01g088090.3,pme1201,+
1211,Solyc01g090590.3,pme1201,+
1212,Solyc01g091270.3,pme1201,+
1213,Solyc01g095080.3,pme1201,+
1215,Solyc01g095900.3,pme1201,+
1216,Solyc01g095920.3,pme1201,+
1217,Solyc01g095930.3,pme1201,+
1218,Solyc01g097540.3,pme1201,+
1220,Solyc01g099100.3,pme1201,+
1221,Solyc01g099440.3,pme1201,+
1222,Solyc01g103440.3,pme1201,+
1223,Solyc01g106700.3,pme1201,+
1224,Solyc01g107830.3,pme1201,+
1225,Solyc01g108720.2,pme1201,+
1226,Solyc01g108730.2,pme1201,+
1227,Solyc01g108870.3,pme1201,+
1228,Solyc01g108880.3,pme1201,+
1229,Solyc01g111040.3,pme1201,+
1231,Solyc02g023930.1,pme1201,+
1233,Solyc02g031940.2,pme1201,+
1234,Solyc02g031950.3,pme1201,+
1235,Solyc02g031970.1,pme1201,+
1236,Solyc02g031975.1,pme1201,+
1237,Solyc02g037495.1,pme1201,+
1238,Solyc02g062390.3,pme1201,+
1239,Solyc02g063490.3,pme1201,+
1240,Solyc02g067130.1,pme1201,+
1241,Solyc02g068310.3,pme1201,+
1242,Solyc02g069420.3,pme1201,+
1243,Solyc02g069430.3,pme1201,+
1244,Solyc02g070390.3,pme1201,+
1245,Solyc02g070487.1,pme1201,+
1246,Solyc02g072260.3,pme1201,+
1247,Solyc02g076710.3,pme1201,+
1249,Solyc02g077930.2,pme1201,+
1250,Solyc02g077940.1,pme1201,+
1251,Solyc02g078940.3,pme1201,+
1252,Solyc02g085350.3,pme1201,+
1254,Solyc02g087110.3,pme1201,+
1255,Solyc02g087120.3,pme1201,+
1256,Solyc02g088270.3,pme1201,+
1257,Solyc02g089770.3,pme1201,+
1258,Solyc02g089780.3,pme1201,+
1261,Solyc03g005020.3,pme1201,+
1262,Solyc03g005730.3,pme1201,+
1263,Solyc03g006960.3,pme1201,+
1265,Solyc03g025970.3,pme1201,+
1268,Solyc03g031860.3,pme1201,+
1270,Solyc03g033640.3,pme1201,+
1271,Solyc03g043850.3,pme1201,+
1272,Solyc03g044300.3,pme1201,+
1274,Solyc03g063750.3,pme1201,+
1275,Solyc03g082420.3,pme1201,+
1276,Solyc03g083095.1,pme1201,+
1277,Solyc03g083450.1,pme1201,+
1278,Solyc03g083910.4,pme1201,+
1279,Solyc03g095710.3,pme1201,+
1280,Solyc03g097440.3,pme1201,+
1281,Solyc03g111010.3,pme1201,+
1282,Solyc03g111160.3,pme1201,+
1283,Solyc03g111690.3,pme1201,+
1284,Solyc03g111973.1,pme1201,+
1285,Solyc03g112040.1,pme1201,+
1288,Solyc03g113930.2,pme1201,+
1289,Solyc03g116110.3,pme1201,+
1290,Solyc03g116660.3,pme1201,+
1292,Solyc03g118110.3,pme1201,+
1294,Solyc03g120570.3,pme1201,+
1295,Solyc03g120980.3,pme1201,+
1296,Solyc03g121840.3,pme1201,+
1298,Solyc04g005020.3,pme1201,+
1300,Solyc04g005630.3,pme1201,+
1302,Solyc04g015100.3,pme1201,+
1303,Solyc04g016460.3,pme1201,+
1305,Solyc04g054310.3,pme1201,+
1307,Solyc04g056390.3,pme1201,+
1310,Solyc04g072400.3,pme1201,+
1311,Solyc04g074850.3,pme1201,+
1312,Solyc04g076710.3,pme1201,+
1313,Solyc04g077650.3,pme1201,+
1314,Solyc04g078790.3,pme1201,+
1315,Solyc04g078920.3,pme1201,+
1318,Solyc04g079350.1,pme1201,+
1321,Solyc04g081900.3,pme1201,+
1322,Solyc04g082400.3,pme1201,+
1323,Solyc05g008920.3,pme1201,+
1324,Solyc05g009910.3,pme1201,+
1325,Solyc05g012020.3,pme1201,+
1328,Solyc05g014120.1,pme1201,+
1329,Solyc05g015370.2,pme1201,+
1330,Solyc05g015410.3,pme1201,+
1331,Solyc05g015415.1,pme1201,+
1332,Solyc05g015640.3,pme1201,+
1333,Solyc05g015680.2,pme1201,+
1335,Solyc05g050010.3,pme1201,+
1336,Solyc05g050015.1,pme1201,+
1338,Solyc05g051430.3,pme1201,+
1341,Solyc05g053550.3,pme1201,+
1345,Solyc05g054670.3,pme1201,+
1347,Solyc05g056490.3,pme1201,+
1349,Solyc06g005490.3,pme1201,+
1350,Solyc06g006100.3,pme1201,+
1352,Solyc06g008420.2,pme1201,+
1353,Solyc06g009050.3,pme1201,+
1354,Solyc06g009830.3,pme1201,+
1355,Solyc06g035480.3,pme1201,+
1356,Solyc06g036130.3,pme1201,+
1357,Solyc06g036240.2,pme1201,+
1358,Solyc06g051020.2,pme1201,+
1359,Solyc06g053620.3,pme1201,+
1360,Solyc06g053625.1,pme1201,+
1361,Solyc06g059720.3,pme1201,+
1362,Solyc06g060260.3,pme1201,+
1363,Solyc06g060940.2,pme1201,+
1364,Solyc06g061170.3,pme1201,+
1365,Solyc06g065825.1,pme1201,+
1366,Solyc06g066330.3,pme1201,+
1367,Solyc06g069430.3,pme1201,+
1368,Solyc06g069440.3,pme1201,+
1370,Solyc06g076320.1,pme1201,+
1374,Solyc07g005760.3,pme1201,+
1375,Solyc07g006130.2,pme1201,+
1376,Solyc07g017495.1,pme1201,+
1378,Solyc07g047800.3,pme1201,+
1379,Solyc07g051860.1,pme1201,+
1380,Solyc07g052453.1,pme1201,+
1381,Solyc07g052470.3,pme1201,+
1384,Solyc07g054440.3,pme1201,+
1385,Solyc07g056420.4,pme1201,+
1386,Solyc07g056430.3,pme1201,+
1387,Solyc07g056670.3,pme1201,+
1389,Solyc07g062060.3,pme1201,+
1391,Solyc07g062970.3,pme1201,+
1392,Solyc07g064410.1,pme1201,+
1393,Solyc07g065185.1,pme1201,+
1394,Solyc08g005630.3,pme1201,+
1395,Solyc08g005760.1,pme1201,+
1396,Solyc08g005770.3,pme1201,+
1397,Solyc08g007860.3,pme1201,+
1399,Solyc08g048250.3,pme1201,+
1400,Solyc08g061130.3,pme1201,+
1404,Solyc08g066370.2,pme1201,+
1405,Solyc08g066690.3,pme1201,+
1406,Solyc08g068330.3,pme1201,+
1407,Solyc08g069060.3,pme1201,+
1408,Solyc08g069065.1,pme1201,+
1409,Solyc08g074720.2,pme1201,+
1413,Solyc08g080090.3,pme1201,+
1414,Solyc08g081010.3,pme1201,+
1416,Solyc09g007270.3,pme1201,+
1417,Solyc09g007535.1,pme1201,+
1418,Solyc09g011030.3,pme1201,+
1422,Solyc09g042230.1,pme1201,+
1423,Solyc09g064720.3,pme1201,+
1424,Solyc09g064730.3,pme1201,+
1425,Solyc09g066150.1,pme1201,+
1426,Solyc09g075440.3,pme1201,+
1428,Solyc09g091050.3,pme1201,+
1430,Solyc09g091470.3,pme1201,+
1431,Solyc09g091580.3,pme1201,+
1432,Solyc10g006960.2,pme1201,+
1435,Solyc10g012240.3,pme1201,+
1437,Solyc10g018140.2,pme1201,+
1439,Solyc10g024420.2,pme1201,+
1441,Solyc10g045480.1,pme1201,+
1445,Solyc10g074730.3,pme1201,+
1446,Solyc10g076600.2,pme1201,+
1447,Solyc10g079050.2,pme1201,+
1450,Solyc10g081650.2,pme1201,+
1451,Solyc10g083720.2,pme1201,+
1454,Solyc10g085040.1,pme1201,+
1455,Solyc10g085050.2,pme1201,+
1456,Solyc10g085240.1,pme1201,+
1457,Solyc10g085830.2,pme1201,+
1458,Solyc10g085890.1,pme1201,+
1460,Solyc11g007390.1,pme1201,+
1461,Solyc11g007590.2,pme1201,+
1462,Solyc11g008350.2,pme1201,+
1463,Solyc11g008380.2,pme1201,+
1464,Solyc11g011990.2,pme1201,+
1467,Solyc11g020040.2,pme1201,+
1471,Solyc11g056637.1,pme1201,+
1477,Solyc12g007180.2,pme1201,+
1479,Solyc12g013690.2,pme1201,+
1480,Solyc12g013700.2,pme1201,+
1481,Solyc12g018990.2,pme1201,+
1482,Solyc12g019627.1,pme1201,+
1483,Solyc12g019680.1,pme1201,+
1485,Solyc12g038650.1,pme1201,+
1489,Solyc12g056630.2,pme1201,+
1490,Solyc12g088220.2,pme1201,+
1491,Solyc12g088460.2,pme1201,+
1492,Solyc12g089340.2,pme1201,+
1494,Solyc12g098710.2,pme1201,+
1495,Solyc12g099110.2,pme1201,+
1499,Solyc01g007760.3,pme1580,+
1501,Solyc01g010870.3,pme1580,+
1504,Solyc01g058230.1,pme1580,+
1506,Solyc01g065720.3,pme1580,+
1508,Solyc01g068500.3,pme1580,+
1509,Solyc01g079860.3,pme1580,+
1510,Solyc01g081060.3,pme1580,+
1513,Solyc01g095320.3,pme1580,+
1514,Solyc01g095900.3,pme1580,+
1515,Solyc01g095930.3,pme1580,+
1516,Solyc01g097540.3,pme1580,+
1518,Solyc01g099100.3,pme1580,+
1519,Solyc01g099415.1,pme1580,+
1520,Solyc01g099420.2,pme1580,+
1521,Solyc01g099430.3,pme1580,+
1522,Solyc01g099440.3,pme1580,+
1523,Solyc01g099690.3,pme1580,+
1524,Solyc01g103440.3,pme1580,+
1525,Solyc01g104446.1,pme1580,+
1526,Solyc01g107010.3,pme1580,+
1527,Solyc01g107360.3,pme1580,+
1528,Solyc01g107830.3,pme1580,+
1529,Solyc01g108730.2,pme1580,+
1530,Solyc01g111040.3,pme1580,+
1531,Solyc02g014077.1,pme1580,+
1533,Solyc02g023930.1,pme1580,+
1535,Solyc02g031980.3,pme1580,+
1537,Solyc02g062390.3,pme1580,+
1538,Solyc02g062460.3,pme1580,+
1539,Solyc02g062463.1,pme1580,+
1540,Solyc02g063490.3,pme1580,+
1541,Solyc02g067130.1,pme1580,+
1542,Solyc02g069420.3,pme1580,+
1543,Solyc02g070390.3,pme1580,+
1544,Solyc02g070487.1,pme1580,+
1545,Solyc02g071320.3,pme1580,+
1548,Solyc02g077920.3,pme1580,+
1549,Solyc02g077930.2,pme1580,+
1550,Solyc02g077940.1,pme1580,+
1551,Solyc02g080060.1,pme1580,+
1552,Solyc02g082770.3,pme1580,+
1556,Solyc02g085350.3,pme1580,+
1560,Solyc02g091330.3,pme1580,+
1563,Solyc03g006960.3,pme1580,+
1566,Solyc03g025970.3,pme1580,+
1569,Solyc03g034140.3,pme1580,+
1570,Solyc03g045110.3,pme1580,+
1572,Solyc03g063750.3,pme1580,+
1574,Solyc03g097310.3,pme1580,+
1576,Solyc03g098560.2,pme1580,+
1577,Solyc03g111973.1,pme1580,+
1578,Solyc03g112040.1,pme1580,+
1580,Solyc03g116110.3,pme1580,+
1582,Solyc03g118340.3,pme1580,+
1584,Solyc03g120570.3,pme1580,+
1587,Solyc04g005630.3,pme1580,+
1589,Solyc04g015100.3,pme1580,+
1592,Solyc04g071150.3,pme1580,+
1593,Solyc04g071540.3,pme1580,+
1596,Solyc04g072400.3,pme1580,+
1597,Solyc04g074190.3,pme1580,+
1598,Solyc04g074850.3,pme1580,+
1599,Solyc04g076220.3,pme1580,+
1600,Solyc04g076710.3,pme1580,+
1601,Solyc04g076880.3,pme1580,+
1602,Solyc04g077640.3,pme1580,+
1603,Solyc04g077745.1,pme1580,+
1607,Solyc04g081900.3,pme1580,+
1608,Solyc04g082400.3,pme1580,+
1610,Solyc05g012020.3,pme1580,+
1611,Solyc05g012100.3,pme1580,+
1614,Solyc05g015370.2,pme1580,+
1615,Solyc05g015410.3,pme1580,+
1616,Solyc05g015680.2,pme1580,+
1619,Solyc05g051430.3,pme1580,+
1623,Solyc05g054080.3,pme1580,+
1625,Solyc05g054670.3,pme1580,+
1628,Solyc05g056490.3,pme1580,+
1632,Solyc06g008230.3,pme1580,+
1633,Solyc06g009830.3,pme1580,+
1635,Solyc06g035480.3,pme1580,+
1636,Solyc06g050520.2,pme1580,+
1637,Solyc06g051560.3,pme1580,+
1638,Solyc06g059720.3,pme1580,+
1639,Solyc06g060260.3,pme1580,+
1640,Solyc06g060940.2,pme1580,+
1642,Solyc06g066330.3,pme1580,+
1643,Solyc06g069430.3,pme1580,+
1644,Solyc06g069440.3,pme1580,+
1646,Solyc06g076710.2,pme1580,+
1647,Solyc06g083350.3,pme1580,+
1650,Solyc07g005760.3,pme1580,+
1655,Solyc07g017610.3,pme1580,+
1657,Solyc07g045140.3,pme1580,+
1658,Solyc07g045145.1,pme1580,+
1660,Solyc07g051950.3,pme1580,+
1665,Solyc07g056430.3,pme1580,+
1666,Solyc07g056525.1,pme1580,+
1668,Solyc07g062740.3,pme1580,+
1670,Solyc07g064410.1,pme1580,+
1672,Solyc07g066675.1,pme1580,+
1673,Solyc08g005630.3,pme1580,+
1674,Solyc08g007890.3,pme1580,+
1678,Solyc08g028970.3,pme1580,+
1683,Solyc08g066365.1,pme1580,+
1684,Solyc08g066370.2,pme1580,+
1685,Solyc08g068330.3,pme1580,+
1686,Solyc08g069060.3,pme1580,+
1687,Solyc08g074720.2,pme1580,+
1688,Solyc08g075017.1,pme1580,+
1694,Solyc08g081010.3,pme1580,+
1695,Solyc09g005580.3,pme1580,+
1696,Solyc09g005910.3,pme1580,+
1697,Solyc09g009760.1,pme1580,+
1703,Solyc09g055860.1,pme1580,+
1704,Solyc09g064730.3,pme1580,+
1705,Solyc09g066150.1,pme1580,+
1708,Solyc09g075440.3,pme1580,+
1709,Solyc09g075445.1,pme1580,+
1712,Solyc09g090640.3,pme1580,+
1714,Solyc09g091050.3,pme1580,+
1717,Solyc09g098080.3,pme1580,+
1718,Solyc10g006960.2,pme1580,+
1721,Solyc10g008660.2,pme1580,+
1724,Solyc10g018130.1,pme1580,+
1725,Solyc10g018140.2,pme1580,+
1731,Solyc10g074730.3,pme1580,+
1732,Solyc10g079050.2,pme1580,+
1737,Solyc10g081650.2,pme1580,+
1740,Solyc10g085040.1,pme1580,+
1742,Solyc10g085830.2,pme1580,+
1745,Solyc11g006130.2,pme1580,+
1746,Solyc11g006750.1,pme1580,+
1747,Solyc11g007850.2,pme1580,+
1749,Solyc11g008350.2,pme1580,+
1750,Solyc11g008380.2,pme1580,+
1752,Solyc11g010710.2,pme1580,+
1753,Solyc11g011300.2,pme1580,+
1756,Solyc11g013370.2,pme1580,+
1757,Solyc11g013480.2,pme1580,+
1758,Solyc11g013830.2,pme1580,+
1760,Solyc11g020040.2,pme1580,+
1765,Solyc11g056637.1,pme1580,+
1769,Solyc11g067070.1,pme1580,+
1770,Solyc11g067075.1,pme1580,+
1777,Solyc12g007180.2,pme1580,+
1779,Solyc12g011310.2,pme1580,+
1780,Solyc12g017280.2,pme1580,+
1786,Solyc12g056630.2,pme1580,+
1788,Solyc12g089293.1,pme1580,+
1789,Solyc12g089340.2,pme1580,+
1792,Solyc12g098830.2,pme1580,+
1793,Solyc12g099110.2,pme1580,+
1794,Solyc00g005094.1,pme1599,+
1796,Solyc00g184350.3,pme1599,+
1797,Solyc00g215560.2,pme1599,+
1798,Solyc01g005140.3,pme1599,+
1799,Solyc01g005170.2,pme1599,+
1800,Solyc01g006010.3,pme1599,+
1801,Solyc01g006110.3,pme1599,+
1802,Solyc01g006880.3,pme1599,+
1803,Solyc01g007760.3,pme1599,+
1804,Solyc01g008320.3,pme1599,+
1805,Solyc01g008840.3,pme1599,+
1806,Solyc01g009180.3,pme1599,+
1807,Solyc01g009390.3,pme1599,+
1808,Solyc01g010870.3,pme1599,+
1809,Solyc01g017567.1,pme1599,+
1810,Solyc01g017570.1,pme1599,+
1811,Solyc01g021640.3,pme1599,+
1812,Solyc01g044480.3,pme1599,+
1813,Solyc01g050050.1,pme1599,+
1814,Solyc01g050075.1,pme1599,+
1815,Solyc01g056625.1,pme1599,+
1816,Solyc01g056750.1,pme1599,+
1817,Solyc01g057780.3,pme1599,+
1818,Solyc01g057900.3,pme1599,+
1819,Solyc01g058240.1,pme1599,+
1820,Solyc01g060030.3,pme1599,+
1821,Solyc01g060280.3,pme1599,+
1822,Solyc01g065720.3,pme1599,+
1823,Solyc01g066690.3,pme1599,+
1824,Solyc01g067107.1,pme1599,+
1825,Solyc01g068500.3,pme1599,+
1826,Solyc01g081050.4,pme1599,+
1827,Solyc01g081420.2,pme1599,+
1828,Solyc01g086710.3,pme1599,+
1829,Solyc01g087180.3,pme1599,+
1830,Solyc01g087720.3,pme1599,+
1831,Solyc01g090750.3,pme1599,+
1832,Solyc01g090780.3,pme1599,+
1833,Solyc01g091350.3,pme1599,+
1834,Solyc01g091610.1,pme1599,+
1835,Solyc01g095305.1,pme1599,+
1836,Solyc01g096010.3,pme1599,+
1837,Solyc01g096600.3,pme1599,+
1838,Solyc01g096620.3,pme1599,+
1839,Solyc01g096630.3,pme1599,+
1840,Solyc01g098090.3,pme1599,+
1841,Solyc01g098230.3,pme1599,+
1842,Solyc01g098920.3,pme1599,+
1843,Solyc01g099160.3,pme1599,+
1844,Solyc01g099167.1,pme1599,+
1845,Solyc01g099220.3,pme1599,+
1846,Solyc01g099300.3,pme1599,+
1847,Solyc01g099415.1,pme1599,+
1848,Solyc01g099420.2,pme1599,+
1849,Solyc01g099430.3,pme1599,+
1850,Solyc01g099660.3,pme1599,+
1851,Solyc01g099760.3,pme1599,+
1852,Solyc01g099790.3,pme1599,+
1853,Solyc01g099800.3,pme1599,+
1854,Solyc01g099810.3,pme1599,+
1855,Solyc01g100630.2,pme1599,+
1856,Solyc01g100640.3,pme1599,+
1857,Solyc01g101010.3,pme1599,+
1858,Solyc01g103080.3,pme1599,+
1859,Solyc01g103160.3,pme1599,+
1860,Solyc01g103420.3,pme1599,+
1861,Solyc01g103990.3,pme1599,+
1862,Solyc01g104437.1,pme1599,+
1863,Solyc01g104438.1,pme1599,+
1864,Solyc01g104446.1,pme1599,+
1865,Solyc01g105160.3,pme1599,+
1866,Solyc01g105820.3,pme1599,+
1867,Solyc01g105823.1,pme1599,+
1868,Solyc01g105827.1,pme1599,+
1869,Solyc01g106050.3,pme1599,+
1870,Solyc01g106210.3,pme1599,+
1871,Solyc01g106943.1,pme1599,+
1872,Solyc01g106950.3,pme1599,+
1873,Solyc01g107010.3,pme1599,+
1874,Solyc01g108010.3,pme1599,+
1875,Solyc01g108040.1,pme1599,+
1876,Solyc01g108600.3,pme1599,+
1877,Solyc01g109160.4,pme1599,+
1878,Solyc01g109350.3,pme1599,+
1879,Solyc01g109680.3,pme1599,+
1880,Solyc01g109940.3,pme1599,+
1881,Solyc01g109990.3,pme1599,+
1882,Solyc01g110643.1,pme1599,+
1883,Solyc01g110735.1,pme1599,+
1884,Solyc01g111450.3,pme1599,+
1885,Solyc01g111530.3,pme1599,+
1886,Solyc01g111710.3,pme1599,+
1887,Solyc01g111860.3,pme1599,+
1888,Solyc01g111910.3,pme1599,+
1889,Solyc01g112290.3,pme1599,+
1890,Solyc02g005315.1,pme1599,+
1891,Solyc02g005320.2,pme1599,+
1892,Solyc02g030080.3,pme1599,+
1893,Solyc02g030137.1,pme1599,+
1894,Solyc02g030280.1,pme1599,+
1895,Solyc02g030450.3,pme1599,+
1896,Solyc02g031980.3,pme1599,+
1897,Solyc02g036310.3,pme1599,+
1898,Solyc02g062300.3,pme1599,+
1899,Solyc02g063250.3,pme1599,+
1900,Solyc02g064740.3,pme1599,+
1901,Solyc02g064804.1,pme1599,+
1902,Solyc02g064808.1,pme1599,+
1903,Solyc02g065500.3,pme1599,+
1904,Solyc02g067230.3,pme1599,+
1905,Solyc02g067750.3,pme1599,+
1906,Solyc02g068420.3,pme1599,+
1907,Solyc02g068480.3,pme1599,+
1908,Solyc02g068590.3,pme1599,+
1909,Solyc02g068730.3,pme1599,+
1910,Solyc02g069880.3,pme1599,+
1911,Solyc02g069940.3,pme1599,+
1912,Solyc02g070100.3,pme1599,+
1914,Solyc02g077615.1,pme1599,+
1915,Solyc02g077660.3,pme1599,+
1916,Solyc02g077900.3,pme1599,+
1917,Solyc02g078840.3,pme1599,+
1918,Solyc02g080970.3,pme1599,+
1919,Solyc02g081640.3,pme1599,+
1920,Solyc02g081940.3,pme1599,+
1921,Solyc02g082220.3,pme1599,+
1922,Solyc02g082557.1,pme1599,+
1923,Solyc02g082590.3,pme1599,+
1924,Solyc02g082630.2,pme1599,+
1925,Solyc02g082720.3,pme1599,+
1926,Solyc02g084450.3,pme1599,+
1927,Solyc02g085315.1,pme1599,+
1928,Solyc02g085320.1,pme1599,+
1929,Solyc02g086500.3,pme1599,+
1930,Solyc02g086517.1,pme1599,+
1931,Solyc02g086600.3,pme1599,+
1932,Solyc02g087315.1,pme1599,+
1933,Solyc02g087730.3,pme1599,+
1934,Solyc02g088113.1,pme1599,+
1935,Solyc02g088940.3,pme1599,+
1936,Solyc02g088945.1,pme1599,+
1937,Solyc02g088950.2,pme1599,+
1938,Solyc02g088956.1,pme1599,+
1939,Solyc02g088958.1,pme1599,+
1940,Solyc02g088980.2,pme1599,+
1941,Solyc02g088983.1,pme1599,+
1942,Solyc02g089150.3,pme1599,+
1943,Solyc02g089330.3,pme1599,+
1944,Solyc02g089340.3,pme1599,+
1945,Solyc02g089493.1,pme1599,+
1946,Solyc02g089495.1,pme1599,+
1947,Solyc02g089510.3,pme1599,+
1948,Solyc02g089515.1,pme1599,+
1949,Solyc02g089520.2,pme1599,+
1950,Solyc02g089530.3,pme1599,+
1951,Solyc02g089600.3,pme1599,+
1952,Solyc02g089790.3,pme1599,+
1953,Solyc02g090180.3,pme1599,+
1954,Solyc02g090310.1,pme1599,+
1955,Solyc02g091120.3,pme1599,+
1956,Solyc02g091625.1,pme1599,+
1957,Solyc02g092620.3,pme1599,+
1958,Solyc02g092630.2,pme1599,+
1959,Solyc02g092860.3,pme1599,+
1960,Solyc02g094120.3,pme1599,+
1961,Solyc02g094510.3,pme1599,+
1962,Solyc02g094630.3,pme1599,+
1963,Solyc03g005750.3,pme1599,+
1964,Solyc03g006140.3,pme1599,+
1965,Solyc03g006630.3,pme1599,+
1966,Solyc03g006660.3,pme1599,+
1967,Solyc03g025720.3,pme1599,+
1968,Solyc03g025890.2,pme1599,+
1969,Solyc03g026190.3,pme1599,+
1970,Solyc03g026310.3,pme1599,+
1971,Solyc03g033450.3,pme1599,+
1972,Solyc03g034140.3,pme1599,+
1973,Solyc03g034200.3,pme1599,+
1974,Solyc03g034320.3,pme1599,+
1975,Solyc03g044980.1,pme1599,+
1976,Solyc03g046450.3,pme1599,+
1977,Solyc03g051660.2,pme1599,+
1978,Solyc03g051900.3,pme1599,+
1979,Solyc03g058880.3,pme1599,+
1980,Solyc03g059314.1,pme1599,+
1981,Solyc03g078015.1,pme1599,+
1982,Solyc03g082355.1,pme1599,+
1983,Solyc03g082725.1,pme1599,+
1984,Solyc03g082730.1,pme1599,+
1985,Solyc03g083390.3,pme1599,+
1986,Solyc03g083430.3,pme1599,+
1987,Solyc03g083640.1,pme1599,+
1988,Solyc03g093480.3,pme1599,+
1989,Solyc03g097120.3,pme1599,+
1990,Solyc03g097350.3,pme1599,+
1991,Solyc03g097460.3,pme1599,+
1992,Solyc03g111050.3,pme1599,+
1993,Solyc03g112230.3,pme1599,+
1994,Solyc03g112280.3,pme1599,+
1995,Solyc03g112353.1,pme1599,+
1996,Solyc03g112565.1,pme1599,+
1997,Solyc03g112660.3,pme1599,+
1998,Solyc03g113320.1,pme1599,+
1999,Solyc03g113770.3,pme1599,+
2000,Solyc03g114465.1,pme1599,+
2001,Solyc03g116430.2,pme1599,+
2002,Solyc03g116930.3,pme1599,+
2003,Solyc03g116935.1,pme1599,+
2004,Solyc03g118320.1,pme1599,+
2005,Solyc03g118425.1,pme1599,+
2006,Solyc03g118690.3,pme1599,+
2007,Solyc03g118910.1,pme1599,+
2008,Solyc03g118920.3,pme1599,+
2009,Solyc03g118995.1,pme1599,+
2010,Solyc03g120080.3,pme1599,+
2011,Solyc03g120280.1,pme1599,+
2012,Solyc03g121380.3,pme1599,+
2013,Solyc03g121650.3,pme1599,+
2014,Solyc03g121980.3,pme1599,+
2015,Solyc03g123530.3,pme1599,+
2016,Solyc03g123730.3,pme1599,+
2017,Solyc03g123940.1,pme1599,+
2018,Solyc04g005330.3,pme1599,+
2020,Solyc04g008625.1,pme1599,+
2021,Solyc04g008840.3,pme1599,+
2022,Solyc04g009970.3,pme1599,+
2023,Solyc04g010010.2,pme1599,+
2024,Solyc04g010070.3,pme1599,+
2025,Solyc04g010280.2,pme1599,+
2026,Solyc04g011430.3,pme1599,+
2027,Solyc04g014390.3,pme1599,+
2028,Solyc04g015690.3,pme1599,+
2029,Solyc04g015940.3,pme1599,+
2030,Solyc04g024420.3,pme1599,+
2031,Solyc04g025160.3,pme1599,+
2032,Solyc04g025610.2,pme1599,+
2033,Solyc04g026276.1,pme1599,+
2034,Solyc04g026370.1,pme1599,+
2035,Solyc04g039830.2,pme1599,+
2036,Solyc04g039950.3,pme1599,+
2037,Solyc04g045520.3,pme1599,+
2038,Solyc04g049010.3,pme1599,+
2039,Solyc04g049590.1,pme1599,+
2040,Solyc04g049610.3,pme1599,+
2041,Solyc04g050300.1,pme1599,+
2042,Solyc04g050510.3,pme1599,+
2043,Solyc04g050550.2,pme1599,+
2044,Solyc04g051490.3,pme1599,+
2045,Solyc04g051570.3,pme1599,+
2046,Solyc04g051670.3,pme1599,+
2047,Solyc04g051830.3,pme1599,+
2048,Solyc04g054700.3,pme1599,+
2049,Solyc04g057990.3,pme1599,+
2050,Solyc04g064470.2,pme1599,+
2051,Solyc04g064480.3,pme1599,+
2052,Solyc04g064650.1,pme1599,+
2053,Solyc04g064850.3,pme1599,+
2054,Solyc04g076020.3,pme1599,+
2055,Solyc04g076220.3,pme1599,+
2056,Solyc04g076540.3,pme1599,+
2057,Solyc04g076690.3,pme1599,+
2058,Solyc04g076880.3,pme1599,+
2059,Solyc04g077640.3,pme1599,+
2060,Solyc04g077925.1,pme1599,+
2061,Solyc04g079200.3,pme1599,+
2062,Solyc04g080240.3,pme1599,+
2063,Solyc04g080360.3,pme1599,+
2064,Solyc04g081235.1,pme1599,+
2065,Solyc04g081580.3,pme1599,+
2066,Solyc04g081610.1,pme1599,+
2067,Solyc04g081740.3,pme1599,+
2068,Solyc04g081750.3,pme1599,+
2069,Solyc04g082870.1,pme1599,+
2070,Solyc04g082980.2,pme1599,+
2071,Solyc05g005640.3,pme1599,+
2072,Solyc05g006540.3,pme1599,+
2073,Solyc05g009850.3,pme1599,+
2074,Solyc05g010775.1,pme1599,+
