,Gene,Metabolite,Direction
7872,Solyc05g006950.3,pmf0426,-
7873,Solyc05g007260.3,pmf0426,-
7877,Solyc05g008190.3,pmf0426,-
7878,Solyc05g008260.3,pmf0426,-
7880,Solyc05g008600.3,pmf0426,-
7883,Solyc05g012260.3,pmf0426,-
7886,Solyc05g013030.1,pmf0426,-
7888,Solyc05g013340.3,pmf0426,-
7892,Solyc05g015220.3,pmf0426,-
7894,Solyc05g018410.2,pmf0426,-
7895,Solyc05g018610.2,pmf0426,-
7902,Solyc05g026540.3,pmf0426,-
7908,Solyc05g050200.3,pmf0426,-
7910,Solyc05g050680.3,pmf0426,-
7911,Solyc05g052150.3,pmf0426,-
7912,Solyc05g052180.3,pmf0426,-
7916,Solyc05g054100.3,pmf0426,-
7921,Solyc05g055770.3,pmf0426,-
7927,Solyc05g056580.3,pmf0426,-
7930,Solyc06g007200.3,pmf0426,-
7931,Solyc06g007710.3,pmf0426,-
7932,Solyc06g008940.3,pmf0426,-
7939,Solyc06g053300.3,pmf0426,-
7940,Solyc06g053740.3,pmf0426,-
7942,Solyc06g054490.3,pmf0426,-
7943,Solyc06g060850.3,pmf0426,-
7947,Solyc06g061150.3,pmf0426,-
7951,Solyc06g065290.3,pmf0426,-
7960,Solyc06g069180.3,pmf0426,-
7961,Solyc06g069330.3,pmf0426,-
7962,Solyc06g069490.3,pmf0426,-
7972,Solyc06g073360.3,pmf0426,-
7974,Solyc06g076890.1,pmf0426,-
7975,Solyc06g076950.3,pmf0426,-
7976,Solyc06g082120.3,pmf0426,-
7981,Solyc06g083460.3,pmf0426,-
7982,Solyc06g083540.3,pmf0426,-
7984,Solyc06g083730.3,pmf0426,-
7985,Solyc06g083790.3,pmf0426,-
7986,Solyc06g084440.3,pmf0426,-
7989,Solyc07g007230.3,pmf0426,-
7992,Solyc07g008495.1,pmf0426,-
7994,Solyc07g008700.3,pmf0426,-
7995,Solyc07g008850.3,pmf0426,-
7996,Solyc07g009320.3,pmf0426,-
7997,Solyc07g015970.2,pmf0426,-
8006,Solyc07g044850.3,pmf0426,-
8009,Solyc07g045330.3,pmf0426,-
8011,Solyc07g049260.3,pmf0426,-
8015,Solyc07g055210.3,pmf0426,-
8017,Solyc07g056010.3,pmf0426,-
8024,Solyc07g064080.3,pmf0426,-
8025,Solyc07g064270.3,pmf0426,-
8026,Solyc07g064800.3,pmf0426,-
8033,Solyc08g005070.3,pmf0426,-
8044,Solyc08g015630.3,pmf0426,-
8049,Solyc08g065860.3,pmf0426,-
8052,Solyc08g074790.3,pmf0426,-
8058,Solyc08g076920.3,pmf0426,-
8059,Solyc08g077290.1,pmf0426,-
8060,Solyc08g077920.3,pmf0426,-
8062,Solyc08g078860.3,pmf0426,-
8067,Solyc08g081430.3,pmf0426,-
8069,Solyc08g081920.3,pmf0426,-
8072,Solyc08g083035.1,pmf0426,-
8075,Solyc09g005350.3,pmf0426,-
8078,Solyc09g007340.3,pmf0426,-
8084,Solyc09g009720.1,pmf0426,-
8089,Solyc09g011920.3,pmf0426,-
8091,Solyc09g014510.3,pmf0426,-
8093,Solyc09g018720.3,pmf0426,-
8096,Solyc09g025250.3,pmf0426,-
8102,Solyc09g064450.3,pmf0426,-
8106,Solyc09g065520.3,pmf0426,-
8107,Solyc09g065550.3,pmf0426,-
8110,Solyc09g065990.3,pmf0426,-
8111,Solyc09g066500.3,pmf0426,-
8112,Solyc09g072580.3,pmf0426,-
8116,Solyc09g075000.3,pmf0426,-
8119,Solyc09g082770.3,pmf0426,-
8128,Solyc09g098150.3,pmf0426,-
8131,Solyc10g005520.3,pmf0426,-
8133,Solyc10g006050.3,pmf0426,-
8135,Solyc10g006790.3,pmf0426,-
8136,Solyc10g006930.3,pmf0426,-
8147,Solyc10g017810.2,pmf0426,-
8151,Solyc10g044910.2,pmf0426,-
8152,Solyc10g045640.2,pmf0426,-
8155,Solyc10g049620.2,pmf0426,-
8163,Solyc10g078240.2,pmf0426,-
8164,Solyc10g078520.2,pmf0426,-
8166,Solyc10g079000.1,pmf0426,-
8167,Solyc10g079080.2,pmf0426,-
8168,Solyc10g079260.2,pmf0426,-
8169,Solyc10g079880.2,pmf0426,-
8170,Solyc10g080160.2,pmf0426,-
8171,Solyc10g080180.2,pmf0426,-
8172,Solyc10g080440.2,pmf0426,-
8174,Solyc10g081220.2,pmf0426,-
8175,Solyc10g081920.2,pmf0426,-
8178,Solyc10g083600.2,pmf0426,-
8181,Solyc10g084210.2,pmf0426,-
8182,Solyc10g084530.1,pmf0426,-
8184,Solyc10g085790.2,pmf0426,-
8192,Solyc11g007230.1,pmf0426,-
8193,Solyc11g007720.2,pmf0426,-
8195,Solyc11g008890.2,pmf0426,-
8198,Solyc11g010190.1,pmf0426,-
8201,Solyc11g011200.2,pmf0426,-
8202,Solyc11g011220.2,pmf0426,-
8210,Solyc11g022540.2,pmf0426,-
8218,Solyc11g065490.2,pmf0426,-
8220,Solyc11g067230.2,pmf0426,-
8225,Solyc11g070070.2,pmf0426,-
8226,Solyc11g071270.2,pmf0426,-
8229,Solyc11g072645.1,pmf0426,-
8230,Solyc11g072740.1,pmf0426,-
8232,Solyc12g005080.2,pmf0426,-
8234,Solyc12g006490.2,pmf0426,-
8237,Solyc12g008630.2,pmf0426,-
8238,Solyc12g008760.2,pmf0426,-
8242,Solyc12g009340.2,pmf0426,-
8244,Solyc12g010520.2,pmf0426,-
8249,Solyc12g014080.2,pmf0426,-
8253,Solyc12g019290.1,pmf0426,-
8266,Solyc12g088730.2,pmf0426,-
8271,Solyc12g099660.2,pmf0426,-
8273,Solyc00g011880.3,pmf0423,-
8274,Solyc00g072100.3,pmf0423,-
8278,Solyc01g005980.3,pmf0423,-
8279,Solyc01g006260.3,pmf0423,-
8286,Solyc01g065710.3,pmf0423,-
8290,Solyc01g087060.3,pmf0423,-
8291,Solyc01g087080.3,pmf0423,-
8317,Solyc02g022930.3,pmf0423,-
8331,Solyc02g077310.3,pmf0423,-
8332,Solyc02g077315.1,pmf0423,-
8340,Solyc02g085245.1,pmf0423,-
8341,Solyc02g086370.3,pmf0423,-
8361,Solyc02g094320.3,pmf0423,-
8368,Solyc03g007920.3,pmf0423,-
8369,Solyc03g007940.3,pmf0423,-
8374,Solyc03g026150.3,pmf0423,-
8375,Solyc03g031680.3,pmf0423,-
8379,Solyc03g058340.3,pmf0423,-
8380,Solyc03g058950.3,pmf0423,-
8385,Solyc03g097640.3,pmf0423,-
8392,Solyc03g112990.1,pmf0423,-
8401,Solyc03g123830.3,pmf0423,-
8402,Solyc04g005570.3,pmf0423,-
8403,Solyc04g007340.3,pmf0423,-
8405,Solyc04g045600.3,pmf0423,-
8410,Solyc04g056330.1,pmf0423,-
8413,Solyc04g071560.3,pmf0423,-
8414,Solyc04g071970.3,pmf0423,-
8423,Solyc04g079315.1,pmf0423,-
8424,Solyc04g080190.3,pmf0423,-
8426,Solyc04g081160.3,pmf0423,-
8429,Solyc05g009260.1,pmf0423,-
8432,Solyc05g012160.3,pmf0423,-
8434,Solyc05g013240.3,pmf0423,-
8442,Solyc05g050920.3,pmf0423,-
8443,Solyc05g051780.3,pmf0423,-
8444,Solyc05g053870.3,pmf0423,-
8446,Solyc05g054150.3,pmf0423,-
8447,Solyc05g056055.1,pmf0423,-
8449,Solyc06g005250.3,pmf0423,-
8450,Solyc06g008010.3,pmf0423,-
8451,Solyc06g008120.1,pmf0423,-
8467,Solyc06g072160.3,pmf0423,-
8478,Solyc06g084621.1,pmf0423,-
8479,Solyc07g005120.3,pmf0423,-
8483,Solyc07g006580.3,pmf0423,-
8484,Solyc07g006960.3,pmf0423,-
8485,Solyc07g017250.3,pmf0423,-
8496,Solyc07g049165.1,pmf0423,-
8501,Solyc07g061970.3,pmf0423,-
8507,Solyc07g064320.2,pmf0423,-
8510,Solyc07g065690.3,pmf0423,-
8511,Solyc07g066190.2,pmf0423,-
8516,Solyc08g013710.3,pmf0423,-
8517,Solyc08g013770.3,pmf0423,-
8521,Solyc08g061610.3,pmf0423,-
8522,Solyc08g061635.1,pmf0423,-
8523,Solyc08g061850.3,pmf0423,-
8526,Solyc08g066330.2,pmf0423,-
8531,Solyc08g075470.3,pmf0423,-
8532,Solyc08g075880.3,pmf0423,-
8534,Solyc08g077350.3,pmf0423,-
8556,Solyc09g018030.3,pmf0423,-
8557,Solyc09g018510.3,pmf0423,-
8558,Solyc09g018750.3,pmf0423,-
8569,Solyc09g072860.2,pmf0423,-
8574,Solyc09g082780.3,pmf0423,-
8575,Solyc09g082940.3,pmf0423,-
8579,Solyc09g090830.3,pmf0423,-
8581,Solyc09g091420.3,pmf0423,-
8587,Solyc10g008100.3,pmf0423,-
8588,Solyc10g008460.3,pmf0423,-
8589,Solyc10g009090.3,pmf0423,-
8590,Solyc10g017610.1,pmf0423,-
8592,Solyc10g045350.2,pmf0423,-
8596,Solyc10g051350.2,pmf0423,-
8597,Solyc10g074710.2,pmf0423,-
8602,Solyc10g081110.2,pmf0423,-
8604,Solyc10g084340.2,pmf0423,-
8606,Solyc10g084770.2,pmf0423,-
8607,Solyc10g085320.2,pmf0423,-
8608,Solyc10g086560.2,pmf0423,-
8616,Solyc11g010680.3,pmf0423,-
8620,Solyc11g012050.1,pmf0423,-
8623,Solyc11g013130.2,pmf0423,-
8633,Solyc11g042440.1,pmf0423,-
8636,Solyc11g065080.2,pmf0423,-
8640,Solyc11g069010.2,pmf0423,-
8641,Solyc11g071575.1,pmf0423,-
8642,Solyc11g072510.2,pmf0423,-
8643,Solyc11g073090.1,pmf0423,-
8645,Solyc12g009790.2,pmf0423,-
8657,Solyc12g036250.2,pmf0423,-
8660,Solyc12g044380.2,pmf0423,-
8662,Solyc12g049370.2,pmf0423,-
8663,Solyc12g049390.2,pmf0423,-
8664,Solyc12g055850.2,pmf0423,-
8665,Solyc12g056220.2,pmf0423,-
8668,Solyc12g094500.2,pmf0423,-
8672,Solyc12g098370.2,pmf0423,-
8777,Solyc00g011880.3,pmf0431,-
8778,Solyc00g072100.3,pmf0431,-
8782,Solyc01g005980.3,pmf0431,-
8783,Solyc01g006260.3,pmf0431,-
8790,Solyc01g056795.1,pmf0431,-
8792,Solyc01g065710.3,pmf0431,-
8796,Solyc01g087060.3,pmf0431,-
8797,Solyc01g087080.3,pmf0431,-
8806,Solyc01g098760.3,pmf0431,-
8831,Solyc02g022930.3,pmf0431,-
8845,Solyc02g077310.3,pmf0431,-
8846,Solyc02g077315.1,pmf0431,-
8854,Solyc02g083310.3,pmf0431,-
8856,Solyc02g085245.1,pmf0431,-
8857,Solyc02g086370.3,pmf0431,-
8858,Solyc02g087000.3,pmf0431,-
8859,Solyc02g087050.2,pmf0431,-
8879,Solyc02g094320.3,pmf0431,-
8885,Solyc03g007920.3,pmf0431,-
8886,Solyc03g007940.3,pmf0431,-
8889,Solyc03g026150.3,pmf0431,-
8891,Solyc03g031680.3,pmf0431,-
8895,Solyc03g058340.3,pmf0431,-
8896,Solyc03g058950.3,pmf0431,-
8904,Solyc03g097640.3,pmf0431,-
8913,Solyc03g112990.1,pmf0431,-
8919,Solyc03g120450.3,pmf0431,-
8922,Solyc03g123830.3,pmf0431,-
8923,Solyc04g005570.3,pmf0431,-
8924,Solyc04g007340.3,pmf0431,-
8927,Solyc04g045600.3,pmf0431,-
8932,Solyc04g056330.1,pmf0431,-
8935,Solyc04g071560.3,pmf0431,-
8936,Solyc04g071970.3,pmf0431,-
8945,Solyc04g079315.1,pmf0431,-
8946,Solyc04g080190.3,pmf0431,-
8948,Solyc04g081160.3,pmf0431,-
8955,Solyc05g009260.1,pmf0431,-
8958,Solyc05g012160.3,pmf0431,-
8960,Solyc05g013240.3,pmf0431,-
8968,Solyc05g050920.3,pmf0431,-
8969,Solyc05g051780.3,pmf0431,-
8971,Solyc05g053870.3,pmf0431,-
8973,Solyc05g054150.3,pmf0431,-
8974,Solyc05g055170.3,pmf0431,-
8975,Solyc05g056055.1,pmf0431,-
8978,Solyc06g005250.3,pmf0431,-
8980,Solyc06g008010.3,pmf0431,-
8981,Solyc06g008120.1,pmf0431,-
9002,Solyc06g072160.3,pmf0431,-
9013,Solyc06g084621.1,pmf0431,-
9014,Solyc07g005120.3,pmf0431,-
9018,Solyc07g006580.3,pmf0431,-
9019,Solyc07g006960.3,pmf0431,-
9021,Solyc07g017250.3,pmf0431,-
9029,Solyc07g039510.3,pmf0431,-
9036,Solyc07g049165.1,pmf0431,-
9040,Solyc07g061970.3,pmf0431,-
9045,Solyc07g064320.2,pmf0431,-
9049,Solyc07g065690.3,pmf0431,-
9051,Solyc07g066190.2,pmf0431,-
9056,Solyc08g013710.3,pmf0431,-
9057,Solyc08g013770.3,pmf0431,-
9059,Solyc08g014600.3,pmf0431,-
9063,Solyc08g061610.3,pmf0431,-
9064,Solyc08g061635.1,pmf0431,-
9065,Solyc08g061850.3,pmf0431,-
9068,Solyc08g066330.2,pmf0431,-
9075,Solyc08g075470.3,pmf0431,-
9076,Solyc08g075880.3,pmf0431,-
9077,Solyc08g077350.3,pmf0431,-
9095,Solyc09g010670.3,pmf0431,-
9098,Solyc09g018030.3,pmf0431,-
9099,Solyc09g018510.3,pmf0431,-
9100,Solyc09g018750.3,pmf0431,-
9112,Solyc09g072860.2,pmf0431,-
9117,Solyc09g082780.3,pmf0431,-
9118,Solyc09g082940.3,pmf0431,-
9122,Solyc09g090830.3,pmf0431,-
9124,Solyc09g091420.3,pmf0431,-
9130,Solyc10g008100.3,pmf0431,-
9131,Solyc10g008460.3,pmf0431,-
9132,Solyc10g009090.3,pmf0431,-
9133,Solyc10g017610.1,pmf0431,-
9135,Solyc10g045350.2,pmf0431,-
9137,Solyc10g046770.2,pmf0431,-
9140,Solyc10g051350.2,pmf0431,-
9141,Solyc10g074710.2,pmf0431,-
9149,Solyc10g081110.2,pmf0431,-
9152,Solyc10g084340.2,pmf0431,-
9153,Solyc10g084770.2,pmf0431,-
9155,Solyc10g085320.2,pmf0431,-
9156,Solyc10g086560.2,pmf0431,-
9162,Solyc11g008270.2,pmf0431,-
9165,Solyc11g010680.3,pmf0431,-
9170,Solyc11g012050.1,pmf0431,-
9173,Solyc11g013130.2,pmf0431,-
9179,Solyc11g018610.2,pmf0431,-
9183,Solyc11g040150.2,pmf0431,-
9185,Solyc11g042440.1,pmf0431,-
9186,Solyc11g062290.2,pmf0431,-
9188,Solyc11g065080.2,pmf0431,-
9193,Solyc11g069010.2,pmf0431,-
9194,Solyc11g071575.1,pmf0431,-
9196,Solyc11g072510.2,pmf0431,-
9197,Solyc11g073050.2,pmf0431,-
9198,Solyc11g073090.1,pmf0431,-
9203,Solyc12g009790.2,pmf0431,-
9215,Solyc12g036250.2,pmf0431,-
9218,Solyc12g044380.2,pmf0431,-
9220,Solyc12g049370.2,pmf0431,-
9221,Solyc12g049390.2,pmf0431,-
9222,Solyc12g055850.2,pmf0431,-
9224,Solyc12g056220.2,pmf0431,-
9230,Solyc12g094500.2,pmf0431,-
9235,Solyc12g098370.2,pmf0431,-
9242,Solyc01g005980.3,pmf0435,-
9250,Solyc01g073710.2,pmf0435,-
9262,Solyc01g104685.1,pmf0435,-
9267,Solyc02g022930.3,pmf0435,-
9274,Solyc02g077310.3,pmf0435,-
9277,Solyc02g086370.3,pmf0435,-
9278,Solyc02g087000.3,pmf0435,-
9288,Solyc02g094320.3,pmf0435,-
9289,Solyc02g094570.3,pmf0435,-
9294,Solyc03g044000.1,pmf0435,-
9295,Solyc03g058340.3,pmf0435,-
9302,Solyc03g117760.3,pmf0435,-
9304,Solyc03g119510.3,pmf0435,-
9305,Solyc04g005570.3,pmf0435,-
9306,Solyc04g007340.3,pmf0435,-
9307,Solyc04g014710.3,pmf0435,-
9313,Solyc04g071560.3,pmf0435,-
9315,Solyc04g079315.1,pmf0435,-
9316,Solyc04g081160.3,pmf0435,-
9317,Solyc05g011980.3,pmf0435,-
9319,Solyc05g012160.3,pmf0435,-
9320,Solyc05g013240.3,pmf0435,-
9324,Solyc05g049990.3,pmf0435,-
9326,Solyc05g051780.3,pmf0435,-
9328,Solyc05g053930.3,pmf0435,-
9330,Solyc05g056055.1,pmf0435,-
9331,Solyc06g005160.3,pmf0435,-
9335,Solyc06g054250.3,pmf0435,-
9339,Solyc06g066310.3,pmf0435,-
9341,Solyc06g075180.1,pmf0435,-
9344,Solyc06g084621.1,pmf0435,-
9345,Solyc07g005720.3,pmf0435,-
9346,Solyc07g006640.3,pmf0435,-
9347,Solyc07g006960.3,pmf0435,-
9349,Solyc07g009460.3,pmf0435,-
9355,Solyc07g049165.1,pmf0435,-
9363,Solyc07g065640.3,pmf0435,-
9364,Solyc07g065690.3,pmf0435,-
9365,Solyc07g065700.3,pmf0435,-
9367,Solyc08g013770.3,pmf0435,-
9370,Solyc08g041770.3,pmf0435,-
9373,Solyc08g061850.3,pmf0435,-
9374,Solyc08g062383.1,pmf0435,-
9379,Solyc08g076520.3,pmf0435,-
9385,Solyc09g018510.3,pmf0435,-
9389,Solyc09g055910.3,pmf0435,-
9395,Solyc09g082940.3,pmf0435,-
9398,Solyc10g045350.2,pmf0435,-
9400,Solyc10g051350.2,pmf0435,-
9401,Solyc10g074710.2,pmf0435,-
9404,Solyc10g081110.2,pmf0435,-
9405,Solyc10g084770.2,pmf0435,-
9406,Solyc10g085320.2,pmf0435,-
9407,Solyc10g085950.2,pmf0435,-
9413,Solyc11g013130.2,pmf0435,-
9415,Solyc11g042440.1,pmf0435,-
9418,Solyc11g065080.2,pmf0435,-
9422,Solyc11g068490.1,pmf0435,-
9423,Solyc11g069810.2,pmf0435,-
9424,Solyc12g005760.2,pmf0435,-
9433,Solyc12g036250.2,pmf0435,-
9435,Solyc12g044380.2,pmf0435,-
9436,Solyc12g049370.2,pmf0435,-
9437,Solyc12g049390.2,pmf0435,-
9438,Solyc12g094500.2,pmf0435,-
9440,Solyc12g096760.2,pmf0435,-
9453,Solyc01g010835.1,pmf0438,-
9454,Solyc01g067550.3,pmf0438,-
9455,Solyc01g067890.3,pmf0438,-
9457,Solyc01g073940.3,pmf0438,-
9458,Solyc01g080300.3,pmf0438,-
9466,Solyc01g096570.3,pmf0438,-
9482,Solyc02g038760.3,pmf0438,-
9484,Solyc02g067120.3,pmf0438,-
9490,Solyc02g078920.3,pmf0438,-
9500,Solyc02g091027.1,pmf0438,-
9505,Solyc02g093447.1,pmf0438,-
9517,Solyc03g094010.3,pmf0438,-
9528,Solyc03g114640.3,pmf0438,-
9539,Solyc04g008710.3,pmf0438,-
9541,Solyc04g009430.3,pmf0438,-
9547,Solyc04g049380.3,pmf0438,-
9553,Solyc04g071010.3,pmf0438,-
9554,Solyc04g071360.3,pmf0438,-
9564,Solyc04g082780.3,pmf0438,-
9565,Solyc04g082930.2,pmf0438,-
9590,Solyc06g053920.3,pmf0438,-
9592,Solyc06g064500.2,pmf0438,-
9596,Solyc06g065270.3,pmf0438,-
9628,Solyc07g042313.1,pmf0438,-
9630,Solyc07g052700.3,pmf0438,-
9638,Solyc07g062270.3,pmf0438,-
9640,Solyc07g065400.3,pmf0438,-
9649,Solyc08g067260.3,pmf0438,-
9651,Solyc08g068085.1,pmf0438,-
9655,Solyc08g074270.3,pmf0438,-
9656,Solyc08g076480.3,pmf0438,-
9661,Solyc08g080200.3,pmf0438,-
9679,Solyc09g090930.3,pmf0438,-
9686,Solyc09g098590.3,pmf0438,-
9690,Solyc10g006525.1,pmf0438,-
9692,Solyc10g006850.3,pmf0438,-
9695,Solyc10g009045.1,pmf0438,-
9734,Solyc12g042177.1,pmf0438,-
9738,Solyc12g070270.2,pmf0438,-
9754,Solyc01g010835.1,pmf0439,-
9755,Solyc01g056725.1,pmf0439,-
9756,Solyc01g067550.3,pmf0439,-
9759,Solyc01g073940.3,pmf0439,-
9760,Solyc01g080300.3,pmf0439,-
9779,Solyc02g038760.3,pmf0439,-
9784,Solyc02g067120.3,pmf0439,-
9792,Solyc02g078920.3,pmf0439,-
9798,Solyc02g091027.1,pmf0439,-
9799,Solyc02g091345.1,pmf0439,-
9801,Solyc02g093447.1,pmf0439,-
9815,Solyc03g094010.3,pmf0439,-
9822,Solyc03g114640.3,pmf0439,-
9829,Solyc04g009430.3,pmf0439,-
9835,Solyc04g049380.3,pmf0439,-
9840,Solyc04g071010.3,pmf0439,-
9842,Solyc04g071360.3,pmf0439,-
9853,Solyc04g082930.2,pmf0439,-
9875,Solyc06g053920.3,pmf0439,-
9877,Solyc06g064500.2,pmf0439,-
9881,Solyc06g065270.3,pmf0439,-
9912,Solyc07g042313.1,pmf0439,-
9913,Solyc07g052700.3,pmf0439,-
9918,Solyc07g062270.3,pmf0439,-
9920,Solyc07g065400.3,pmf0439,-
9927,Solyc08g074270.3,pmf0439,-
9929,Solyc08g076480.3,pmf0439,-
9935,Solyc08g080200.3,pmf0439,-
9952,Solyc09g090930.3,pmf0439,-
9958,Solyc09g098590.3,pmf0439,-
9960,Solyc10g005120.2,pmf0439,-
9962,Solyc10g006525.1,pmf0439,-
9964,Solyc10g006850.3,pmf0439,-
9968,Solyc10g009045.1,pmf0439,-
9996,Solyc11g069380.2,pmf0439,-
10008,Solyc12g070270.2,pmf0439,-
10015,Solyc00g011880.3,pmf0458,-
10084,Solyc02g077310.3,pmf0458,-
10100,Solyc02g086370.3,pmf0458,-
10142,Solyc03g058950.3,pmf0458,-
10173,Solyc04g007340.3,pmf0458,-
10200,Solyc04g081160.3,pmf0458,-
10209,Solyc05g013240.3,pmf0458,-
10225,Solyc05g050920.3,pmf0458,-
10227,Solyc05g051780.3,pmf0458,-
10263,Solyc06g084621.1,pmf0458,-
10266,Solyc07g006580.3,pmf0458,-
10267,Solyc07g017250.3,pmf0458,-
10292,Solyc08g013770.3,pmf0458,-
10301,Solyc08g061850.3,pmf0458,-
10372,Solyc10g086560.2,pmf0458,-
10397,Solyc11g042440.1,pmf0458,-
10422,Solyc12g036250.2,pmf0458,-
10428,Solyc12g044380.2,pmf0458,-
10431,Solyc12g049370.2,pmf0458,-
10432,Solyc12g049390.2,pmf0458,-
10444,Solyc02g080300.3,pmf0468,-
10446,Solyc04g076280.3,pmf0468,-
10447,Solyc05g015420.3,pmf0468,-
10448,Solyc06g005360.3,pmf0468,-
10452,Solyc07g066120.3,pmf0468,-
10453,Solyc08g080230.1,pmf0468,-
10456,Solyc10g081605.1,pmf0468,-
10457,Solyc12g009470.2,pmf0468,-
10458,Solyc00g005000.3,pmf0469,-
10459,Solyc00g005080.2,pmf0469,-
10460,Solyc00g063110.3,pmf0469,-
10461,Solyc00g127660.3,pmf0469,-
10462,Solyc01g008140.3,pmf0469,-
10463,Solyc01g008290.3,pmf0469,-
10464,Solyc01g008640.3,pmf0469,-
10465,Solyc01g008910.2,pmf0469,-
10466,Solyc01g014850.3,pmf0469,-
10467,Solyc01g017130.1,pmf0469,-
10468,Solyc01g057530.1,pmf0469,-
10469,Solyc01g066940.3,pmf0469,-
10470,Solyc01g068400.3,pmf0469,-
10471,Solyc01g073670.3,pmf0469,-
10472,Solyc01g079260.3,pmf0469,-
10473,Solyc01g080220.3,pmf0469,-
10474,Solyc01g080230.3,pmf0469,-
10475,Solyc01g081270.2,pmf0469,-
10476,Solyc01g086660.2,pmf0469,-
10477,Solyc01g086680.3,pmf0469,-
10478,Solyc01g090980.1,pmf0469,-
10479,Solyc01g091470.3,pmf0469,-
10480,Solyc01g094590.3,pmf0469,-
10481,Solyc01g095420.3,pmf0469,-
10482,Solyc01g095830.3,pmf0469,-
10483,Solyc01g095860.3,pmf0469,-
10484,Solyc01g096350.3,pmf0469,-
10485,Solyc01g096800.3,pmf0469,-
10486,Solyc01g099320.3,pmf0469,-
10487,Solyc01g100840.3,pmf0469,-
10488,Solyc01g103150.3,pmf0469,-
10489,Solyc01g104110.3,pmf0469,-
10490,Solyc01g104460.3,pmf0469,-
10491,Solyc01g105070.3,pmf0469,-
10492,Solyc01g105370.3,pmf0469,-
10493,Solyc01g105750.1,pmf0469,-
10494,Solyc01g105960.2,pmf0469,-
10495,Solyc01g106960.2,pmf0469,-
10496,Solyc01g110385.1,pmf0469,-
10497,Solyc01g110688.1,pmf0469,-
10498,Solyc01g111250.3,pmf0469,-
10499,Solyc02g032620.1,pmf0469,-
10500,Solyc02g065580.3,pmf0469,-
10501,Solyc02g067430.3,pmf0469,-
10502,Solyc02g067840.3,pmf0469,-
10503,Solyc02g069240.1,pmf0469,-
10504,Solyc02g071450.3,pmf0469,-
10505,Solyc02g072130.3,pmf0469,-
10506,Solyc02g072190.3,pmf0469,-
10507,Solyc02g075625.1,pmf0469,-
10508,Solyc02g077230.3,pmf0469,-
10509,Solyc02g078140.3,pmf0469,-
10510,Solyc02g079410.2,pmf0469,-
10511,Solyc02g080290.3,pmf0469,-
10512,Solyc02g081430.3,pmf0469,-
10513,Solyc02g082710.3,pmf0469,-
10514,Solyc02g082860.3,pmf0469,-
10515,Solyc02g083590.3,pmf0469,-
10516,Solyc02g085640.3,pmf0469,-
10517,Solyc02g085910.3,pmf0469,-
10518,Solyc02g090120.1,pmf0469,-
10519,Solyc02g092880.3,pmf0469,-
10520,Solyc03g005270.3,pmf0469,-
10521,Solyc03g005330.1,pmf0469,-
10522,Solyc03g005640.1,pmf0469,-
10523,Solyc03g007580.2,pmf0469,-
10524,Solyc03g031450.3,pmf0469,-
10525,Solyc03g032080.3,pmf0469,-
10526,Solyc03g071850.1,pmf0469,-
10527,Solyc03g078010.1,pmf0469,-
10528,Solyc03g078630.3,pmf0469,-
10529,Solyc03g083395.1,pmf0469,-
10530,Solyc03g083847.1,pmf0469,-
10531,Solyc03g093270.3,pmf0469,-
10532,Solyc03g096430.1,pmf0469,-
10533,Solyc03g097410.1,pmf0469,-
10534,Solyc03g111410.3,pmf0469,-
10535,Solyc03g112770.3,pmf0469,-
10536,Solyc03g113390.3,pmf0469,-
10537,Solyc03g113580.1,pmf0469,-
10538,Solyc03g115990.2,pmf0469,-
10539,Solyc03g116120.2,pmf0469,-
10540,Solyc03g117870.3,pmf0469,-
10541,Solyc03g118540.3,pmf0469,-
10542,Solyc03g118905.1,pmf0469,-
10543,Solyc03g122320.1,pmf0469,-
10544,Solyc04g009280.1,pmf0469,-
10545,Solyc04g009410.3,pmf0469,-
10546,Solyc04g009780.1,pmf0469,-
10547,Solyc04g016070.2,pmf0469,-
10548,Solyc04g049350.3,pmf0469,-
10549,Solyc04g049730.1,pmf0469,-
10550,Solyc04g051370.3,pmf0469,-
10551,Solyc04g055130.1,pmf0469,-
10552,Solyc04g055150.1,pmf0469,-
10553,Solyc04g056280.3,pmf0469,-
10554,Solyc04g056440.2,pmf0469,-
10555,Solyc04g064510.3,pmf0469,-
10556,Solyc04g071580.3,pmf0469,-
10557,Solyc04g072390.3,pmf0469,-
10558,Solyc04g074170.2,pmf0469,-
10559,Solyc04g077260.3,pmf0469,-
10560,Solyc04g079190.3,pmf0469,-
10561,Solyc04g080250.3,pmf0469,-
10562,Solyc04g082860.2,pmf0469,-
10563,Solyc05g005840.3,pmf0469,-
10564,Solyc05g005850.3,pmf0469,-
10565,Solyc05g006310.2,pmf0469,-
10566,Solyc05g007260.3,pmf0469,-
10567,Solyc05g007280.3,pmf0469,-
10568,Solyc05g007550.2,pmf0469,-
10569,Solyc05g011970.3,pmf0469,-
10570,Solyc05g012010.3,pmf0469,-
10571,Solyc05g015480.3,pmf0469,-
10572,Solyc05g015950.3,pmf0469,-
10573,Solyc05g018920.1,pmf0469,-
10574,Solyc05g046000.3,pmf0469,-
10575,Solyc05g047440.1,pmf0469,-
10576,Solyc05g047670.1,pmf0469,-
10577,Solyc05g050420.1,pmf0469,-
10578,Solyc05g050520.3,pmf0469,-
10579,Solyc05g051220.3,pmf0469,-
10580,Solyc05g051610.2,pmf0469,-
