,Gene,Metabolite,Direction
20303,Solyc04g080240.3,pme2973,+
20304,Solyc04g081160.3,pme2973,-
20305,Solyc04g081740.3,pme2973,+
20306,Solyc04g082400.3,pme2973,+
20307,Solyc05g005930.2,pme2973,-
20308,Solyc05g008200.3,pme2973,+
20309,Solyc05g009260.1,pme2973,-
20310,Solyc05g009330.3,pme2973,-
20311,Solyc05g012020.3,pme2973,+
20312,Solyc05g012100.3,pme2973,+
20313,Solyc05g012160.3,pme2973,-
20314,Solyc05g012580.1,pme2973,-
20315,Solyc05g012690.3,pme2973,+
20316,Solyc05g013240.3,pme2973,-
20317,Solyc05g013250.2,pme2973,-
20318,Solyc05g015370.2,pme2973,+
20319,Solyc05g015410.3,pme2973,+
20320,Solyc05g017840.3,pme2973,-
20321,Solyc05g023763.1,pme2973,-
20322,Solyc05g025905.1,pme2973,-
20323,Solyc05g041390.1,pme2973,-
20324,Solyc05g048790.1,pme2973,+
20325,Solyc05g049990.3,pme2973,-
20326,Solyc05g050920.3,pme2973,-
20327,Solyc05g051430.3,pme2973,+
20328,Solyc05g051560.3,pme2973,-
20329,Solyc05g051690.3,pme2973,-
20330,Solyc05g051780.3,pme2973,-
20331,Solyc05g052990.3,pme2973,-
20332,Solyc05g053870.3,pme2973,-
20333,Solyc05g053930.3,pme2973,-
20334,Solyc05g054080.3,pme2973,+
20335,Solyc05g054150.3,pme2973,-
20336,Solyc05g055170.3,pme2973,-
20337,Solyc05g056055.1,pme2973,-
20338,Solyc05g056490.3,pme2973,+
20339,Solyc06g005160.3,pme2973,-
20340,Solyc06g005250.3,pme2973,-
20341,Solyc06g005670.3,pme2973,+
20342,Solyc06g005790.3,pme2973,-
20343,Solyc06g008010.3,pme2973,-
20344,Solyc06g008120.1,pme2973,-
20345,Solyc06g008230.3,pme2973,+
20346,Solyc06g009830.3,pme2973,+
20347,Solyc06g011370.3,pme2973,+
20348,Solyc06g018100.3,pme2973,-
20349,Solyc06g035480.3,pme2973,+
20350,Solyc06g036310.3,pme2973,-
20351,Solyc06g050520.2,pme2973,+
20352,Solyc06g051130.1,pme2973,-
20353,Solyc06g051560.3,pme2973,+
20354,Solyc06g059720.3,pme2973,+
20355,Solyc06g059800.3,pme2973,-
20356,Solyc06g059805.1,pme2973,-
20357,Solyc06g059870.1,pme2973,-
20358,Solyc06g060260.3,pme2973,+
20359,Solyc06g060535.1,pme2973,-
20360,Solyc06g060940.2,pme2973,+
20361,Solyc06g062940.3,pme2973,-
20362,Solyc06g063170.3,pme2973,-
20363,Solyc06g063230.3,pme2973,-
20364,Solyc06g064640.3,pme2973,-
20365,Solyc06g065210.4,pme2973,-
20366,Solyc06g066030.3,pme2973,-
20367,Solyc06g066180.3,pme2973,-
20368,Solyc06g066330.3,pme2973,+
20369,Solyc06g069430.3,pme2973,+
20370,Solyc06g069440.3,pme2973,+
20371,Solyc06g071420.3,pme2973,+
20372,Solyc06g072160.3,pme2973,-
20373,Solyc06g073210.3,pme2973,-
20374,Solyc06g075180.1,pme2973,-
20375,Solyc06g075720.2,pme2973,+
20376,Solyc06g076265.1,pme2973,+
20377,Solyc06g076270.3,pme2973,+
20378,Solyc06g076460.3,pme2973,-
20379,Solyc06g084621.1,pme2973,-
20380,Solyc07g005120.3,pme2973,-
20381,Solyc07g006330.2,pme2973,-
20382,Solyc07g006580.3,pme2973,-
20383,Solyc07g006640.3,pme2973,-
20384,Solyc07g006960.3,pme2973,-
20385,Solyc07g009460.3,pme2973,-
20386,Solyc07g016170.3,pme2973,-
20387,Solyc07g017250.3,pme2973,-
20388,Solyc07g017580.1,pme2973,-
20389,Solyc07g019530.3,pme2973,-
20390,Solyc07g021730.2,pme2973,+
20391,Solyc07g025370.3,pme2973,-
20392,Solyc07g039510.3,pme2973,-
20393,Solyc07g042500.3,pme2973,+
20394,Solyc07g045140.3,pme2973,+
20395,Solyc07g045145.1,pme2973,+
20396,Solyc07g049165.1,pme2973,-
20397,Solyc07g049700.1,pme2973,+
20398,Solyc07g051950.3,pme2973,+
20399,Solyc07g052400.3,pme2973,-
20400,Solyc07g053430.3,pme2973,-
20401,Solyc07g053710.3,pme2973,-
20402,Solyc07g053970.3,pme2973,-
20403,Solyc07g054140.3,pme2973,-
20404,Solyc07g054500.3,pme2973,-
20405,Solyc07g054850.3,pme2973,-
20406,Solyc07g055145.1,pme2973,+
20407,Solyc07g055250.3,pme2973,-
20408,Solyc07g056330.3,pme2973,-
20409,Solyc07g061970.3,pme2973,-
20410,Solyc07g062300.3,pme2973,-
20411,Solyc07g062860.3,pme2973,+
20412,Solyc07g064060.3,pme2973,+
20413,Solyc07g064140.1,pme2973,+
20414,Solyc07g064320.2,pme2973,-
20415,Solyc07g064420.3,pme2973,+
20416,Solyc07g065290.3,pme2973,+
20417,Solyc07g065640.3,pme2973,-
20418,Solyc07g065690.3,pme2973,-
20419,Solyc07g065700.3,pme2973,-
20420,Solyc07g065810.2,pme2973,+
20421,Solyc07g066190.2,pme2973,-
20422,Solyc07g066675.1,pme2973,+
20423,Solyc08g005405.1,pme2973,-
20424,Solyc08g005490.3,pme2973,-
20425,Solyc08g006890.3,pme2973,-
20426,Solyc08g007890.3,pme2973,+
20427,Solyc08g013710.3,pme2973,-
20428,Solyc08g013770.3,pme2973,-
20429,Solyc08g014600.3,pme2973,-
20430,Solyc08g028970.3,pme2973,+
20431,Solyc08g041770.3,pme2973,-
20432,Solyc08g061220.3,pme2973,-
20433,Solyc08g061610.3,pme2973,-
20434,Solyc08g061635.1,pme2973,-
20435,Solyc08g061850.3,pme2973,-
20436,Solyc08g061890.3,pme2973,+
20437,Solyc08g062383.1,pme2973,-
20438,Solyc08g062870.1,pme2973,-
20439,Solyc08g065150.1,pme2973,-
20440,Solyc08g066330.2,pme2973,-
20441,Solyc08g066370.2,pme2973,+
20442,Solyc08g068330.3,pme2973,+
20443,Solyc08g074370.3,pme2973,+
20444,Solyc08g075017.1,pme2973,+
20445,Solyc08g075470.3,pme2973,-
20446,Solyc08g075880.3,pme2973,-
20447,Solyc08g077350.3,pme2973,-
20448,Solyc08g077480.3,pme2973,-
20449,Solyc08g077770.3,pme2973,-
20450,Solyc08g080270.3,pme2973,+
20451,Solyc08g080410.3,pme2973,+
20452,Solyc08g080640.2,pme2973,+
20453,Solyc08g081160.3,pme2973,-
20454,Solyc08g081340.3,pme2973,+
20455,Solyc08g081900.3,pme2973,+
20456,Solyc08g082430.3,pme2973,-
20457,Solyc08g082710.3,pme2973,-
20458,Solyc09g005100.3,pme2973,+
20459,Solyc09g005580.3,pme2973,+
20460,Solyc09g005910.3,pme2973,+
20461,Solyc09g007310.3,pme2973,+
20462,Solyc09g009760.1,pme2973,+
20463,Solyc09g010470.3,pme2973,-
20464,Solyc09g010670.3,pme2973,-
20465,Solyc09g010830.3,pme2973,+
20466,Solyc09g011240.3,pme2973,-
20467,Solyc09g018030.3,pme2973,-
20468,Solyc09g018510.3,pme2973,-
20469,Solyc09g018750.3,pme2973,-
20470,Solyc09g018790.3,pme2973,-
20471,Solyc09g031910.2,pme2973,-
20472,Solyc09g047930.1,pme2973,-
20473,Solyc09g055910.3,pme2973,-
20474,Solyc09g065650.3,pme2973,+
20475,Solyc09g065940.3,pme2973,-
20476,Solyc09g066060.2,pme2973,+
20477,Solyc09g066070.3,pme2973,+
20478,Solyc09g066150.1,pme2973,+
20479,Solyc09g072860.2,pme2973,-
20480,Solyc09g072900.3,pme2973,-
20481,Solyc09g072980.2,pme2973,-
20482,Solyc09g075445.1,pme2973,+
20483,Solyc09g082780.3,pme2973,-
20484,Solyc09g082940.3,pme2973,-
20485,Solyc09g083120.3,pme2973,-
20486,Solyc09g089660.3,pme2973,+
20487,Solyc09g090830.3,pme2973,-
20488,Solyc09g091050.3,pme2973,+
20489,Solyc09g091420.3,pme2973,-
20490,Solyc09g097970.3,pme2973,-
20491,Solyc09g097980.3,pme2973,-
20492,Solyc10g005620.3,pme2973,-
20493,Solyc10g006960.2,pme2973,+
20494,Solyc10g007065.1,pme2973,-
20495,Solyc10g007780.2,pme2973,-
20496,Solyc10g008100.3,pme2973,-
20497,Solyc10g008460.3,pme2973,-
20498,Solyc10g009090.3,pme2973,-
20499,Solyc10g017610.1,pme2973,-
20500,Solyc10g018130.1,pme2973,+
20501,Solyc10g018350.2,pme2973,-
20502,Solyc10g045350.2,pme2973,-
20503,Solyc10g045457.1,pme2973,-
20504,Solyc10g045540.2,pme2973,+
20505,Solyc10g046770.2,pme2973,-
20506,Solyc10g047960.2,pme2973,-
20507,Solyc10g051350.2,pme2973,-
20508,Solyc10g061970.2,pme2973,-
20509,Solyc10g074710.2,pme2973,-
20510,Solyc10g074730.3,pme2973,+
20511,Solyc10g076357.1,pme2973,+
20512,Solyc10g078390.2,pme2973,-
20513,Solyc10g078860.2,pme2973,+
20514,Solyc10g079440.2,pme2973,-
20515,Solyc10g079990.2,pme2973,-
20516,Solyc10g080450.2,pme2973,-
20517,Solyc10g080530.2,pme2973,-
20518,Solyc10g081110.2,pme2973,-
20519,Solyc10g081160.2,pme2973,-
20520,Solyc10g081350.2,pme2973,-
20521,Solyc10g081650.2,pme2973,+
20522,Solyc10g081910.2,pme2973,-
20523,Solyc10g083180.2,pme2973,-
20524,Solyc10g083400.1,pme2973,+
20525,Solyc10g084340.2,pme2973,-
20526,Solyc10g084770.2,pme2973,-
20527,Solyc10g085320.2,pme2973,-
20528,Solyc10g086060.2,pme2973,-
20529,Solyc10g086480.2,pme2973,-
20530,Solyc10g086560.2,pme2973,-
20531,Solyc11g006130.2,pme2973,+
20532,Solyc11g006750.1,pme2973,+
20533,Solyc11g006930.2,pme2973,-
20534,Solyc11g007850.2,pme2973,+
20535,Solyc11g008270.2,pme2973,-
20536,Solyc11g008380.2,pme2973,+
20537,Solyc11g009090.2,pme2973,-
20538,Solyc11g010680.3,pme2973,-
20539,Solyc11g010690.2,pme2973,-
20540,Solyc11g010710.2,pme2973,+
20541,Solyc11g011300.2,pme2973,+
20542,Solyc11g011420.2,pme2973,+
20543,Solyc11g012050.1,pme2973,-
20544,Solyc11g012070.2,pme2973,-
20545,Solyc11g012150.2,pme2973,+
20546,Solyc11g013130.2,pme2973,-
20547,Solyc11g013370.2,pme2973,+
20548,Solyc11g013480.2,pme2973,+
20549,Solyc11g013820.2,pme2973,+
20550,Solyc11g013830.2,pme2973,+
20551,Solyc11g018610.2,pme2973,-
20552,Solyc11g027880.2,pme2973,-
20553,Solyc11g040150.2,pme2973,-
20554,Solyc11g042440.1,pme2973,-
20555,Solyc11g045030.2,pme2973,-
20556,Solyc11g062290.2,pme2973,-
20557,Solyc11g065080.2,pme2973,-
20558,Solyc11g065920.2,pme2973,+
20559,Solyc11g066470.1,pme2973,-
20560,Solyc11g067070.1,pme2973,+
20561,Solyc11g067075.1,pme2973,+
20562,Solyc11g067255.1,pme2973,+
20563,Solyc11g069010.2,pme2973,-
20564,Solyc11g069040.3,pme2973,-
20565,Solyc11g069460.2,pme2973,-
20566,Solyc11g069810.2,pme2973,-
20567,Solyc11g070170.2,pme2973,-
20568,Solyc11g071575.1,pme2973,-
20569,Solyc11g072510.2,pme2973,-
20570,Solyc11g073050.2,pme2973,-
20571,Solyc11g073090.1,pme2973,-
20572,Solyc11g073140.2,pme2973,+
20573,Solyc12g005050.2,pme2973,-
20574,Solyc12g005760.2,pme2973,-
20575,Solyc12g006660.2,pme2973,-
20576,Solyc12g008430.2,pme2973,+
20577,Solyc12g009790.2,pme2973,-
20578,Solyc12g010060.2,pme2973,-
20579,Solyc12g010110.2,pme2973,+
20580,Solyc12g010115.1,pme2973,+
20581,Solyc12g011180.2,pme2973,+
20582,Solyc12g011310.2,pme2973,+
20583,Solyc12g011410.1,pme2973,-
20584,Solyc12g014020.2,pme2973,-
20585,Solyc12g014490.2,pme2973,-
20586,Solyc12g017280.2,pme2973,+
20587,Solyc12g036250.2,pme2973,-
20588,Solyc12g042250.2,pme2973,-
20589,Solyc12g044380.2,pme2973,-
20590,Solyc12g044450.2,pme2973,-
20591,Solyc12g049270.2,pme2973,+
20592,Solyc12g049370.2,pme2973,-
20593,Solyc12g049390.2,pme2973,-
20594,Solyc12g055850.2,pme2973,-
20595,Solyc12g056220.2,pme2973,-
20596,Solyc12g056630.2,pme2973,+
20597,Solyc12g056800.2,pme2973,-
20598,Solyc12g076320.2,pme2973,-
20599,Solyc12g089000.2,pme2973,+
20600,Solyc12g089340.2,pme2973,+
20601,Solyc12g094480.2,pme2973,-
20602,Solyc12g094500.2,pme2973,-
20603,Solyc12g096070.2,pme2973,+
20604,Solyc12g098370.2,pme2973,-
20605,Solyc12g098440.2,pme2973,-
20606,Solyc12g098640.2,pme2973,-
20607,Solyc12g098830.2,pme2973,+
20608,Solyc12g099830.2,pme2973,-
20609,Solyc00g005840.3,pme3211,+
20610,Solyc00g006800.3,pme3211,-
20611,Solyc00g007270.3,pme3211,-
20612,Solyc00g009141.1,pme3211,-
20613,Solyc00g024150.3,pme3211,+
20614,Solyc00g127660.3,pme3211,-
20615,Solyc01g005520.3,pme3211,+
20616,Solyc01g005640.3,pme3211,-
20617,Solyc01g005865.1,pme3211,+
20618,Solyc01g005870.2,pme3211,+
20619,Solyc01g006090.3,pme3211,-
20620,Solyc01g006180.3,pme3211,-
20621,Solyc01g006330.3,pme3211,+
20622,Solyc01g006480.3,pme3211,-
20623,Solyc01g006560.3,pme3211,+
20624,Solyc01g007250.3,pme3211,-
20625,Solyc01g007900.3,pme3211,-
20626,Solyc01g008250.3,pme3211,+
20627,Solyc01g008310.3,pme3211,-
20628,Solyc01g008990.3,pme3211,-
20629,Solyc01g009030.3,pme3211,-
20630,Solyc01g009080.3,pme3211,+
20631,Solyc01g014480.3,pme3211,-
20632,Solyc01g017220.1,pme3211,+
20633,Solyc01g044307.1,pme3211,-
20634,Solyc01g057260.3,pme3211,+
20635,Solyc01g057830.3,pme3211,+
20636,Solyc01g058030.2,pme3211,+
20637,Solyc01g065740.3,pme3211,-
20638,Solyc01g066050.3,pme3211,-
20639,Solyc01g066520.3,pme3211,-
20640,Solyc01g067460.2,pme3211,+
20641,Solyc01g067820.3,pme3211,-
20642,Solyc01g068190.3,pme3211,+
20643,Solyc01g068390.3,pme3211,-
20644,Solyc01g068400.3,pme3211,-
20645,Solyc01g073900.3,pme3211,-
20646,Solyc01g074020.3,pme3211,-
20647,Solyc01g079320.3,pme3211,-
20648,Solyc01g079425.1,pme3211,-
20649,Solyc01g079430.2,pme3211,-
20650,Solyc01g079470.3,pme3211,+
20651,Solyc01g079790.3,pme3211,+
20652,Solyc01g080040.3,pme3211,-
20653,Solyc01g080280.3,pme3211,+
20654,Solyc01g080430.3,pme3211,-
20655,Solyc01g080800.3,pme3211,+
20656,Solyc01g080850.3,pme3211,-
20657,Solyc01g081030.3,pme3211,-
20658,Solyc01g087170.3,pme3211,-
20659,Solyc01g087520.3,pme3211,+
20660,Solyc01g087530.3,pme3211,-
20661,Solyc01g087670.3,pme3211,-
20662,Solyc01g087690.2,pme3211,+
20663,Solyc01g090790.3,pme3211,+
20664,Solyc01g091650.3,pme3211,-
20665,Solyc01g091800.3,pme3211,+
20666,Solyc01g095200.3,pme3211,-
20667,Solyc01g095210.3,pme3211,-
20668,Solyc01g095420.3,pme3211,-
20669,Solyc01g095430.3,pme3211,+
20670,Solyc01g095480.3,pme3211,-
20671,Solyc01g095490.3,pme3211,-
20672,Solyc01g096350.3,pme3211,-
20673,Solyc01g096760.3,pme3211,-
20674,Solyc01g096800.3,pme3211,-
20675,Solyc01g096990.3,pme3211,-
20676,Solyc01g097460.3,pme3211,+
20677,Solyc01g098640.3,pme3211,+
20678,Solyc01g098870.3,pme3211,-
20679,Solyc01g099020.3,pme3211,+
20680,Solyc01g099710.3,pme3211,-
20681,Solyc01g099850.3,pme3211,-
20682,Solyc01g100170.3,pme3211,-
20683,Solyc01g100350.3,pme3211,-
20684,Solyc01g100420.3,pme3211,-
20685,Solyc01g100570.3,pme3211,-
20686,Solyc01g100580.3,pme3211,-
20687,Solyc01g100790.1,pme3211,-
20688,Solyc01g100820.3,pme3211,-
20689,Solyc01g100840.3,pme3211,-
20690,Solyc01g100860.3,pme3211,-
20691,Solyc01g102410.3,pme3211,-
20692,Solyc01g103850.3,pme3211,-
20693,Solyc01g104070.3,pme3211,-
20694,Solyc01g104220.3,pme3211,-
20695,Solyc01g104413.1,pme3211,-
20696,Solyc01g104775.1,pme3211,-
20697,Solyc01g105240.3,pme3211,-
20698,Solyc01g106260.3,pme3211,-
20699,Solyc01g106320.2,pme3211,-
20700,Solyc01g106400.3,pme3211,+
20701,Solyc01g106480.3,pme3211,+
20702,Solyc01g106870.3,pme3211,-
20703,Solyc01g107150.3,pme3211,-
20704,Solyc01g107210.3,pme3211,-
20705,Solyc01g107270.3,pme3211,-
20706,Solyc01g107550.3,pme3211,-
20707,Solyc01g107600.3,pme3211,-
20708,Solyc01g107620.3,pme3211,-
20709,Solyc01g107660.3,pme3211,+
20710,Solyc01g108200.3,pme3211,+
20711,Solyc01g108290.3,pme3211,-
20712,Solyc01g108430.3,pme3211,-
20713,Solyc01g108630.3,pme3211,+
20714,Solyc01g109070.2,pme3211,-
20715,Solyc01g109360.3,pme3211,-
20716,Solyc01g109410.3,pme3211,-
20717,Solyc01g109560.3,pme3211,-
20718,Solyc01g109760.2,pme3211,-
20719,Solyc01g110300.3,pme3211,-
20720,Solyc01g110360.3,pme3211,+
20721,Solyc01g111150.2,pme3211,-
20722,Solyc01g111420.3,pme3211,-
20723,Solyc01g111630.3,pme3211,+
20724,Solyc01g111680.3,pme3211,-
20725,Solyc01g112150.3,pme3211,-
20726,Solyc01g112210.3,pme3211,-
20727,Solyc02g014150.3,pme3211,+
20728,Solyc02g020940.3,pme3211,+
20729,Solyc02g021000.3,pme3211,+
20730,Solyc02g021420.3,pme3211,-
20731,Solyc02g030250.3,pme3211,-
20732,Solyc02g038750.3,pme3211,-
20733,Solyc02g061980.3,pme3211,-
20734,Solyc02g062355.1,pme3211,+
20735,Solyc02g062620.3,pme3211,-
20736,Solyc02g062810.3,pme3211,-
20737,Solyc02g062910.2,pme3211,-
20738,Solyc02g063075.1,pme3211,-
20739,Solyc02g065370.3,pme3211,-
20740,Solyc02g065580.3,pme3211,-
20741,Solyc02g068090.3,pme3211,+
20742,Solyc02g068650.2,pme3211,-
20743,Solyc02g069080.3,pme3211,-
20744,Solyc02g069790.3,pme3211,-
20745,Solyc02g069820.3,pme3211,-
20746,Solyc02g069950.3,pme3211,-
20747,Solyc02g070570.3,pme3211,-
20748,Solyc02g070800.2,pme3211,+
20749,Solyc02g070880.1,pme3211,-
20750,Solyc02g071450.3,pme3211,-
20751,Solyc02g071580.3,pme3211,+
20752,Solyc02g072130.3,pme3211,-
20753,Solyc02g077050.3,pme3211,+
20754,Solyc02g077730.3,pme3211,-
20755,Solyc02g078120.2,pme3211,-
20756,Solyc02g078240.3,pme3211,+
20757,Solyc02g078270.3,pme3211,-
20758,Solyc02g078360.3,pme3211,-
20759,Solyc02g079050.3,pme3211,-
20760,Solyc02g079060.3,pme3211,-
20761,Solyc02g079950.3,pme3211,+
20762,Solyc02g079980.3,pme3211,+
20763,Solyc02g080540.1,pme3211,+
20764,Solyc02g080800.3,pme3211,-
20765,Solyc02g080810.3,pme3211,+
20766,Solyc02g081060.3,pme3211,+
20767,Solyc02g081160.3,pme3211,-
20768,Solyc02g082400.3,pme3211,-
20769,Solyc02g082760.3,pme3211,+
20770,Solyc02g082800.3,pme3211,-
20771,Solyc02g082860.3,pme3211,-
20772,Solyc02g082970.1,pme3211,-
20773,Solyc02g083260.3,pme3211,-
20774,Solyc02g083410.3,pme3211,+
20775,Solyc02g083740.2,pme3211,-
20776,Solyc02g083810.3,pme3211,+
20777,Solyc02g085040.3,pme3211,-
20778,Solyc02g085290.3,pme3211,+
20779,Solyc02g085940.3,pme3211,+
20780,Solyc02g086520.3,pme3211,-
20781,Solyc02g086730.2,pme3211,+
20782,Solyc02g086780.3,pme3211,-
20783,Solyc02g086830.3,pme3211,+
20784,Solyc02g086880.3,pme3211,-
20785,Solyc02g086890.3,pme3211,+
20786,Solyc02g087230.3,pme3211,+
20787,Solyc02g087900.3,pme3211,-
20788,Solyc02g087940.3,pme3211,-
20789,Solyc02g088350.3,pme3211,+
20790,Solyc02g089070.3,pme3211,-
20791,Solyc02g089075.1,pme3211,+
20792,Solyc02g089175.1,pme3211,-
20793,Solyc02g089310.1,pme3211,-
20794,Solyc02g090420.2,pme3211,-
20795,Solyc02g091100.3,pme3211,-
20796,Solyc02g091190.3,pme3211,-
20797,Solyc02g091210.1,pme3211,-
20798,Solyc02g091560.3,pme3211,+
20799,Solyc02g092495.1,pme3211,-
20800,Solyc02g092830.3,pme3211,-
20801,Solyc02g092870.2,pme3211,-
20802,Solyc02g092880.3,pme3211,-
20803,Solyc02g093170.3,pme3211,+
20804,Solyc02g093830.3,pme3211,-
20805,Solyc02g093900.3,pme3211,-
20806,Solyc02g094280.3,pme3211,-
20807,Solyc02g094440.3,pme3211,-
20808,Solyc02g094480.3,pme3211,-
20809,Solyc03g005230.3,pme3211,+
20810,Solyc03g005270.3,pme3211,-
20811,Solyc03g006310.3,pme3211,-
20812,Solyc03g006540.3,pme3211,+
20813,Solyc03g006860.3,pme3211,-
20814,Solyc03g007030.3,pme3211,+
20815,Solyc03g007320.3,pme3211,-
20816,Solyc03g007680.3,pme3211,-
20817,Solyc03g013170.3,pme3211,-
20818,Solyc03g019840.3,pme3211,-
20819,Solyc03g019900.3,pme3211,-
20820,Solyc03g025270.3,pme3211,-
20821,Solyc03g025310.3,pme3211,+
20822,Solyc03g025410.3,pme3211,+
20823,Solyc03g026210.3,pme3211,+
20824,Solyc03g026330.3,pme3211,+
20825,Solyc03g031690.3,pme3211,-
20826,Solyc03g031790.1,pme3211,-
20827,Solyc03g032050.3,pme3211,-
20828,Solyc03g032070.3,pme3211,-
20829,Solyc03g034170.3,pme3211,+
20830,Solyc03g034220.3,pme3211,+
20831,Solyc03g034417.1,pme3211,-
20832,Solyc03g034430.1,pme3211,-
20833,Solyc03g044140.3,pme3211,-
20834,Solyc03g046350.3,pme3211,-
20835,Solyc03g051810.3,pme3211,+
20836,Solyc03g053110.3,pme3211,+
20837,Solyc03g058160.3,pme3211,+
20838,Solyc03g059180.3,pme3211,+
20839,Solyc03g062700.3,pme3211,+
20840,Solyc03g063880.3,pme3211,-
20841,Solyc03g079920.3,pme3211,-
20842,Solyc03g079950.3,pme3211,-
20843,Solyc03g082400.3,pme3211,-
20844,Solyc03g082440.1,pme3211,-
20845,Solyc03g082590.3,pme3211,-
20846,Solyc03g082910.3,pme3211,-
20847,Solyc03g083570.3,pme3211,+
20848,Solyc03g093180.1,pme3211,+
20849,Solyc03g094090.3,pme3211,-
20850,Solyc03g096850.3,pme3211,+
20851,Solyc03g096960.3,pme3211,-
20852,Solyc03g097140.3,pme3211,-
20853,Solyc03g097675.1,pme3211,-
20854,Solyc03g098170.3,pme3211,-
20855,Solyc03g098400.2,pme3211,-
20856,Solyc03g098440.3,pme3211,+
20857,Solyc03g111530.3,pme3211,+
20858,Solyc03g111610.3,pme3211,+
20859,Solyc03g111660.3,pme3211,-
20860,Solyc03g111840.3,pme3211,+
20861,Solyc03g112530.3,pme3211,-
20862,Solyc03g114230.2,pme3211,+
20863,Solyc03g114450.3,pme3211,+
20864,Solyc03g114790.3,pme3211,-
20865,Solyc03g114810.3,pme3211,-
20866,Solyc03g115700.3,pme3211,-
20867,Solyc03g115820.3,pme3211,+
20868,Solyc03g115990.2,pme3211,-
20869,Solyc03g116600.3,pme3211,-
20870,Solyc03g116760.3,pme3211,-
20871,Solyc03g116870.3,pme3211,+
20872,Solyc03g117320.3,pme3211,-
20873,Solyc03g117470.3,pme3211,-
20874,Solyc03g117530.1,pme3211,-
20875,Solyc03g117740.3,pme3211,+
20876,Solyc03g118020.3,pme3211,-
20877,Solyc03g118610.3,pme3211,-
20878,Solyc03g118640.3,pme3211,-
20879,Solyc03g118670.3,pme3211,-
20880,Solyc03g119090.3,pme3211,-
20881,Solyc03g119170.3,pme3211,-
20882,Solyc03g119330.3,pme3211,-
20883,Solyc03g119870.3,pme3211,-
20884,Solyc03g120010.3,pme3211,-
20885,Solyc03g120140.3,pme3211,-
20886,Solyc03g120270.3,pme3211,-
20887,Solyc03g120300.3,pme3211,-
20888,Solyc03g120630.3,pme3211,+
20889,Solyc03g120640.3,pme3211,+
20890,Solyc03g121590.3,pme3211,-
20891,Solyc03g121830.1,pme3211,-
20892,Solyc03g122090.3,pme3211,-
20893,Solyc03g123800.2,pme3211,-
20894,Solyc04g005340.2,pme3211,-
20895,Solyc04g005450.3,pme3211,-
20896,Solyc04g007230.3,pme3211,-
20897,Solyc04g007460.3,pme3211,-
20898,Solyc04g007610.3,pme3211,-
20899,Solyc04g007790.3,pme3211,+
20900,Solyc04g007860.3,pme3211,-
20901,Solyc04g008370.2,pme3211,+
20902,Solyc04g008380.3,pme3211,-
20903,Solyc04g009030.3,pme3211,+
20904,Solyc04g009135.1,pme3211,+
20905,Solyc04g009190.3,pme3211,-
20906,Solyc04g009540.1,pme3211,+
20907,Solyc04g010120.3,pme3211,-
20908,Solyc04g011800.1,pme3211,+
20909,Solyc04g011830.1,pme3211,+
20910,Solyc04g011860.1,pme3211,+
20911,Solyc04g011870.1,pme3211,+
20912,Solyc04g011880.1,pme3211,+
20913,Solyc04g011900.3,pme3211,+
20914,Solyc04g012180.3,pme3211,-
20915,Solyc04g014250.3,pme3211,-
20916,Solyc04g015370.3,pme3211,-
20917,Solyc04g016520.3,pme3211,-
20918,Solyc04g024530.3,pme3211,-
20919,Solyc04g039850.1,pme3211,+
20920,Solyc04g045480.3,pme3211,-
20921,Solyc04g045630.3,pme3211,-
20922,Solyc04g045660.3,pme3211,-
20923,Solyc04g047720.3,pme3211,-
20924,Solyc04g050470.3,pme3211,+
20925,Solyc04g051680.3,pme3211,+
20926,Solyc04g054520.3,pme3211,+
20927,Solyc04g055110.3,pme3211,-
20928,Solyc04g056280.3,pme3211,-
20929,Solyc04g056590.3,pme3211,-
20930,Solyc04g057980.3,pme3211,+
20931,Solyc04g058160.2,pme3211,+
20932,Solyc04g063240.3,pme3211,+
20933,Solyc04g064790.3,pme3211,-
20934,Solyc04g064930.3,pme3211,+
20935,Solyc04g071130.1,pme3211,-
20936,Solyc04g071710.3,pme3211,-
20937,Solyc04g071730.3,pme3211,-
20938,Solyc04g071930.3,pme3211,+
20939,Solyc04g072390.3,pme3211,-
20940,Solyc04g074150.2,pme3211,-
20941,Solyc04g074550.3,pme3211,-
20942,Solyc04g074750.3,pme3211,+
20943,Solyc04g076060.3,pme3211,-
20944,Solyc04g076250.3,pme3211,-
20945,Solyc04g076420.3,pme3211,-
20946,Solyc04g076890.3,pme3211,-
20947,Solyc04g077120.3,pme3211,+
20948,Solyc04g077600.3,pme3211,-
20949,Solyc04g079190.3,pme3211,-
20950,Solyc04g080080.3,pme3211,-
20951,Solyc04g080350.3,pme3211,-
20952,Solyc04g081030.3,pme3211,-
20953,Solyc04g081950.3,pme3211,-
20954,Solyc04g082090.3,pme3211,-
20955,Solyc04g082260.3,pme3211,-
20956,Solyc04g082390.3,pme3211,-
20957,Solyc04g082450.3,pme3211,-
20958,Solyc04g082560.3,pme3211,-
20959,Solyc04g082670.3,pme3211,-
20960,Solyc04g082790.3,pme3211,-
20961,Solyc04g082800.3,pme3211,-
20962,Solyc04g082880.3,pme3211,-
20963,Solyc05g005310.2,pme3211,-
20964,Solyc05g005780.3,pme3211,-
20965,Solyc05g006080.1,pme3211,-
20966,Solyc05g006470.3,pme3211,-
20967,Solyc05g006910.3,pme3211,-
